region,country,year,population_m,status,death_criterion,donors,donors_pmp
Europe,Hungary,2021,9.6,utilized,dbd,101,10.520833333333334
Europe,Hungary,2021,9.6,utilized,dcd,0,0
Europe,Hungary,2021,9.6,utilized,total,101,10.520833333333334
Europe,Hungary,2022,9.6,actual,dbd,122,12.708333333333334
Europe,Hungary,2022,9.6,actual,dcd,0,0
Europe,Hungary,2022,9.6,actual,total,122,12.708333333333334
Europe,Hungary,2022,9.6,utilized,dbd,119,12.395833333333334
Europe,Hungary,2022,9.6,utilized,dcd,0,0
Europe,Hungary,2022,9.6,utilized,total,119,12.395833333333334
Europe,Hungary,2023,10.2,actual,dbd,131,12.843137254901961
Europe,Hungary,2023,10.2,actual,dcd,0,0
Europe,Hungary,2023,10.2,actual,total,131,12.843137254901961
Europe,Hungary,2023,10.2,utilized,dbd,125,12.254901960784315
Europe,Hungary,2023,10.2,utilized,dcd,0,0
Europe,Hungary,2023,10.2,utilized,total,125,12.254901960784315
Europe,Hungary,2024,10,actual,dbd,157,15.7
Europe,Hungary,2024,10,actual,dcd,0,0
Europe,Hungary,2024,10,actual,total,157,15.7
Europe,Hungary,2024,10,utilized,dbd,154,15.4
Europe,Hungary,2024,10,utilized,dcd,0,0
Europe,Hungary,2024,10,utilized,total,154,15.4
Europe,Iceland,2003,0.3,actual,dbd,0,0
Europe,Iceland,2003,0.3,actual,total,0,0
Europe,Iceland,2004,0.3,actual,dbd,5,16.666666666666668
Europe,Iceland,2004,0.3,actual,total,5,16.666666666666668
Europe,Iceland,2005,0.3,actual,dbd,2,6.666666666666667
Europe,Iceland,2005,0.3,actual,total,2,6.666666666666667
Europe,Iceland,2006,0.3,actual,total,6,20
Europe,Iceland,2007,0.3,actual,dbd,0,0
Europe,Iceland,2007,0.3,actual,dcd,0,0
Europe,Iceland,2007,0.3,actual,total,0,0
Europe,Iceland,2008,0.3,actual,total,2,6.666666666666667
Europe,Iceland,2009,0.3,actual,dbd,6,20
Europe,Iceland,2009,0.3,actual,dcd,0,0
Europe,Iceland,2009,0.3,actual,total,6,20
Europe,Iceland,2009,0.3,utilized,dbd,6,20
Europe,Iceland,2009,0.3,utilized,dcd,0,0
Europe,Iceland,2010,0.3,actual,total,3,10
Europe,Iceland,2011,0.3,actual,dbd,2,6.666666666666667
Europe,Iceland,2011,0.3,actual,dcd,0,0
Europe,Iceland,2011,0.3,actual,total,2,6.666666666666667
Europe,Iceland,2012,0.3,actual,dbd,3,10
Europe,Iceland,2012,0.3,actual,dcd,0,0
Europe,Iceland,2012,0.3,actual,total,3,10
Europe,Iceland,2013,0.3,actual,dbd,4,13.333333333333334
Europe,Iceland,2013,0.3,actual,dcd,0,0
Europe,Iceland,2013,0.3,actual,total,4,13.333333333333334
Europe,Iceland,2014,0.3,actual,dbd,3,10
Europe,Iceland,2014,0.3,actual,dcd,0,0
Europe,Iceland,2014,0.3,actual,total,3,10
Europe,Iceland,2014,0.3,utilized,dbd,3,10
Europe,Iceland,2014,0.3,utilized,dcd,0,0
Europe,Iceland,2014,0.3,utilized,total,3,10
Europe,Iceland,2015,0.3,actual,dbd,12,40
Europe,Iceland,2015,0.3,actual,dcd,0,0
Europe,Iceland,2015,0.3,actual,total,12,40
Europe,Iceland,2015,0.3,utilized,dbd,12,40
Europe,Iceland,2015,0.3,utilized,dcd,0,0
Europe,Iceland,2015,0.3,utilized,total,12,40
Europe,Iceland,2016,0.3,actual,dbd,9,30
Europe,Iceland,2016,0.3,actual,dcd,0,0
Europe,Iceland,2016,0.3,actual,total,9,30
Europe,Iceland,2016,0.3,utilized,dbd,8,26.666666666666668
Europe,Iceland,2016,0.3,utilized,dcd,0,0
Europe,Iceland,2016,0.3,utilized,total,8,26.666666666666668
Europe,Iceland,2017,0.3,actual,dbd,6,20
Europe,Iceland,2017,0.3,actual,dcd,0,0
Europe,Iceland,2017,0.3,actual,total,6,20
Europe,Iceland,2017,0.3,utilized,dbd,6,20
Europe,Iceland,2017,0.3,utilized,dcd,0,0
Europe,Iceland,2017,0.3,utilized,total,6,20
Europe,Iceland,2018,0.3,actual,dbd,10,33.333333333333336
Europe,Iceland,2018,0.3,actual,dcd,0,0
Europe,Iceland,2018,0.3,actual,total,10,33.333333333333336
Europe,Iceland,2018,0.3,utilized,dbd,10,33.333333333333336
Europe,Iceland,2018,0.3,utilized,dcd,0,0
Europe,Iceland,2018,0.3,utilized,total,10,33.333333333333336
Europe,Iceland,2019,0.3,actual,dbd,7,23.333333333333336
Europe,Iceland,2019,0.3,actual,dcd,0,0
Europe,Iceland,2019,0.3,actual,total,7,23.333333333333336
Europe,Iceland,2019,0.3,utilized,dbd,7,23.333333333333336
Europe,Iceland,2019,0.3,utilized,dcd,0,0
Europe,Iceland,2019,0.3,utilized,total,7,23.333333333333336
Europe,Iceland,2020,0.3,actual,dbd,4,13.333333333333334
Europe,Iceland,2020,0.3,actual,dcd,0,0
Europe,Iceland,2020,0.3,actual,total,4,13.333333333333334
Europe,Iceland,2020,0.3,utilized,dbd,4,13.333333333333334
Europe,Iceland,2020,0.3,utilized,dcd,0,0
Europe,Iceland,2020,0.3,utilized,total,4,13.333333333333334
Europe,Iceland,2021,0.3,actual,dbd,11,36.66666666666667
Europe,Iceland,2021,0.3,actual,dcd,0,0
Europe,Iceland,2021,0.3,actual,total,11,36.66666666666667
Europe,Iceland,2021,0.3,utilized,dbd,11,36.66666666666667
Europe,Iceland,2021,0.3,utilized,dcd,0,0
Europe,Iceland,2021,0.3,utilized,total,11,36.66666666666667
Europe,Iceland,2022,0.3,actual,dbd,10,33.333333333333336
Europe,Iceland,2022,0.3,actual,dcd,0,0
Europe,Iceland,2022,0.3,actual,total,10,33.333333333333336
Europe,Iceland,2022,0.3,utilized,dbd,10,33.333333333333336
Europe,Iceland,2022,0.3,utilized,dcd,0,0
Europe,Iceland,2022,0.3,utilized,total,10,33.333333333333336
Europe,Iceland,2023,0.4,actual,dbd,10,25
Europe,Iceland,2023,0.4,actual,dcd,0,0
Europe,Iceland,2023,0.4,actual,total,10,25
Europe,Iceland,2023,0.4,utilized,dbd,10,25
Europe,Iceland,2023,0.4,utilized,dcd,0,0
Europe,Iceland,2023,0.4,utilized,total,10,25
Europe,Iceland,2024,0.4,actual,dbd,3,7.5
Europe,Iceland,2024,0.4,actual,dcd,0,0
Europe,Iceland,2024,0.4,actual,total,3,7.5
Europe,Iceland,2024,0.4,utilized,dbd,3,7.5
Europe,Iceland,2024,0.4,utilized,dcd,0,0
Europe,Iceland,2024,0.4,utilized,total,3,7.5
South-East Asia,India,2010,1214.5,actual,total,100,0.08233841086867023
South-East Asia,India,2011,1241.5,actual,total,391,0.31494160289971806
South-East Asia,India,2012,1258.4,actual,total,391,0.3107120152574698
South-East Asia,India,2013,1252.1,actual,dbd,340,0.27154380640523923
South-East Asia,India,2013,1252.1,actual,dcd,0,0
South-East Asia,India,2013,1252.1,actual,total,340,0.27154380640523923
South-East Asia,India,2013,1252.1,utilized,dbd,319,0.254771983068445
South-East Asia,India,2013,1252.1,utilized,dcd,0,0
South-East Asia,India,2013,1252.1,utilized,total,319,0.254771983068445
South-East Asia,India,2014,1267.4,actual,dbd,408,0.32191888906422594
South-East Asia,India,2014,1267.4,actual,dcd,0,0
South-East Asia,India,2014,1267.4,actual,total,408,0.32191888906422594
South-East Asia,India,2014,1267.4,utilized,dbd,385,0.30377150071011516
South-East Asia,India,2014,1267.4,utilized,dcd,0,0
South-East Asia,India,2014,1267.4,utilized,total,385,0.30377150071011516
South-East Asia,India,2015,1311.1,actual,dbd,664,0.5064449698726261
South-East Asia,India,2015,1311.1,actual,dcd,2,0.0015254366562428496
South-East Asia,India,2015,1311.1,actual,total,666,0.5079704065288689
South-East Asia,India,2015,1311.1,utilized,dbd,602,0.45915643352909774
South-East Asia,India,2015,1311.1,utilized,dcd,2,0.0015254366562428496
South-East Asia,India,2015,1311.1,utilized,total,604,0.46068187018534057
South-East Asia,India,2016,1326.8,actual,dbd,926,0.6979198070545674
South-East Asia,India,2016,1326.8,actual,dcd,4,0.0030147723846849564
South-East Asia,India,2016,1326.8,actual,total,930,0.7009345794392524
South-East Asia,India,2016,1326.8,utilized,dbd,755,0.5690382876092855
South-East Asia,India,2016,1326.8,utilized,dcd,4,0.0030147723846849564
South-East Asia,India,2016,1326.8,utilized,total,759,0.5720530599939705
South-East Asia,India,2017,1339.2,actual,dbd,770,0.5749701314217444
South-East Asia,India,2017,1339.2,actual,dcd,3,0.002240143369175627
South-East Asia,India,2017,1339.2,actual,total,773,0.5772102747909199
South-East Asia,India,2017,1339.2,utilized,dbd,722,0.5391278375149343
South-East Asia,India,2017,1339.2,utilized,dcd,3,0.002240143369175627
South-East Asia,India,2017,1339.2,utilized,total,725,0.5413679808841099
South-East Asia,India,2018,1354.1,actual,dbd,872,0.6439701646850307
South-East Asia,India,2018,1354.1,actual,dcd,3,0.0022154936858429955
South-East Asia,India,2018,1354.1,actual,total,875,0.6461856583708737
South-East Asia,India,2018,1354.1,utilized,dbd,709,0.523595007754228
South-East Asia,India,2018,1354.1,utilized,dcd,3,0.0022154936858429955
South-East Asia,India,2018,1354.1,utilized,total,712,0.5258105014400709
South-East Asia,India,2019,1368.7,actual,dbd,715,0.5223935120917659
South-East Asia,India,2019,1368.7,actual,dcd,0,0
South-East Asia,India,2019,1368.7,actual,total,715,0.5223935120917659
South-East Asia,India,2019,1368.7,utilized,dbd,712,0.5202016512018703
South-East Asia,India,2019,1368.7,utilized,dcd,0,0
South-East Asia,India,2019,1368.7,utilized,total,712,0.5202016512018703
South-East Asia,India,2020,1380,actual,dbd,347,0.2514492753623188
South-East Asia,India,2020,1380,actual,dcd,4,0.002898550724637681
South-East Asia,India,2020,1380,actual,total,351,0.2543478260869565
South-East Asia,India,2020,1380,utilized,dbd,344,0.2492753623188406
South-East Asia,India,2020,1380,utilized,dcd,4,0.002898550724637681
South-East Asia,India,2020,1380,utilized,total,348,0.25217391304347825
South-East Asia,India,2021,1393.4,actual,dbd,552,0.3961532941007607
South-East Asia,India,2021,1393.4,actual,dcd,0,0
South-East Asia,India,2021,1393.4,actual,total,552,0.3961532941007607
South-East Asia,India,2021,1393.4,utilized,dbd,541,0.38825893497918756
South-East Asia,India,2021,1393.4,utilized,dcd,0,0
South-East Asia,India,2021,1393.4,utilized,total,541,0.38825893497918756
South-East Asia,India,2022,1406.6,actual,dbd,941,0.6689890516138206
South-East Asia,India,2022,1406.6,actual,dcd,0,0
South-East Asia,India,2022,1406.6,actual,total,941,0.6689890516138206
South-East Asia,India,2022,1406.6,utilized,dbd,920,0.6540594340964028
South-East Asia,India,2022,1406.6,utilized,dcd,0,0
South-East Asia,India,2022,1406.6,utilized,total,920,0.6540594340964028
South-East Asia,India,2023,1428.6,actual,dbd,1098,0.7685846283074339
South-East Asia,India,2023,1428.6,actual,dcd,1,6.999860002799944e-4
South-East Asia,India,2023,1428.6,actual,total,1099,0.7692846143077139
South-East Asia,India,2023,1428.6,utilized,dbd,1021,0.7146857062858744
South-East Asia,India,2023,1428.6,utilized,dcd,1,6.999860002799944e-4
South-East Asia,India,2023,1428.6,utilized,total,1022,0.7153856922861543
South-East Asia,India,2024,1441.7,actual,dbd,1126,0.7810224041062634
South-East Asia,India,2024,1441.7,actual,dcd,2,0.001387251161822848
South-East Asia,India,2024,1441.7,actual,total,1128,0.7824096552680863
South-East Asia,India,2024,1441.7,utilized,dbd,1126,0.7810224041062634
South-East Asia,India,2024,1441.7,utilized,dcd,2,0.001387251161822848
South-East Asia,India,2024,1441.7,utilized,total,1128,0.7824096552680863
South-East Asia,Indonesia,2007,228.1,actual,dbd,0,0
South-East Asia,Indonesia,2007,228.1,actual,dcd,0,0
South-East Asia,Indonesia,2007,228.1,actual,total,0,0
South-East Asia,Indonesia,2009,230,actual,dbd,0,0
South-East Asia,Indonesia,2009,230,actual,dcd,0,0
South-East Asia,Indonesia,2009,230,actual,total,0,0
South-East Asia,Indonesia,2010,232.5,actual,dbd,0,0
South-East Asia,Indonesia,2010,232.5,actual,dcd,0,0
South-East Asia,Indonesia,2010,232.5,actual,total,0,0
South-East Asia,Indonesia,2011,242.3,actual,dbd,0,0
South-East Asia,Indonesia,2011,242.3,actual,dcd,0,0
South-East Asia,Indonesia,2011,242.3,actual,total,0,0
South-East Asia,Indonesia,2012,244.8,actual,dbd,0,0
South-East Asia,Indonesia,2012,244.8,actual,dcd,0,0
South-East Asia,Indonesia,2012,244.8,actual,total,0,0
South-East Asia,Indonesia,2013,249.9,actual,dbd,0,0
South-East Asia,Indonesia,2013,249.9,actual,dcd,0,0
South-East Asia,Indonesia,2013,249.9,actual,total,0,0
Eastern Mediterranean,Iran (Islamic Republic of),2000,67.7,actual,dbd,20,0.29542097488921715
Eastern Mediterranean,Iran (Islamic Republic of),2000,67.7,actual,dcd,0,0
Eastern Mediterranean,Iran (Islamic Republic of),2000,67.7,actual,total,20,0.29542097488921715
Eastern Mediterranean,Iran (Islamic Republic of),2001,71.4,actual,dbd,43,0.6022408963585434
Eastern Mediterranean,Iran (Islamic Republic of),2001,71.4,actual,dcd,0,0
Eastern Mediterranean,Iran (Islamic Republic of),2001,71.4,actual,total,43,0.6022408963585434
Eastern Mediterranean,Iran (Islamic Republic of),2002,72.4,actual,dbd,52,0.718232044198895
Eastern Mediterranean,Iran (Islamic Republic of),2002,72.4,actual,dcd,0,0
Eastern Mediterranean,Iran (Islamic Republic of),2002,72.4,actual,total,52,0.718232044198895
Eastern Mediterranean,Iran (Islamic Republic of),2003,68.9,actual,dbd,87,1.262699564586357
Eastern Mediterranean,Iran (Islamic Republic of),2003,68.9,actual,dcd,0,0
Eastern Mediterranean,Iran (Islamic Republic of),2003,68.9,actual,total,87,1.262699564586357
Eastern Mediterranean,Iran (Islamic Republic of),2004,69.8,actual,dbd,114,1.6332378223495703
Eastern Mediterranean,Iran (Islamic Republic of),2004,69.8,actual,dcd,0,0
Eastern Mediterranean,Iran (Islamic Republic of),2004,69.8,actual,total,114,1.6332378223495703
Eastern Mediterranean,Iran (Islamic Republic of),2005,69.5,actual,dbd,118,1.6978417266187051
Eastern Mediterranean,Iran (Islamic Republic of),2005,69.5,actual,dcd,0,0
Eastern Mediterranean,Iran (Islamic Republic of),2005,69.5,actual,total,118,1.6978417266187051
Eastern Mediterranean,Iran (Islamic Republic of),2006,70.3,actual,dbd,128,1.8207681365576103
Eastern Mediterranean,Iran (Islamic Republic of),2006,70.3,actual,dcd,0,0
Eastern Mediterranean,Iran (Islamic Republic of),2006,70.3,actual,total,128,1.8207681365576103
Eastern Mediterranean,Iran (Islamic Republic of),2007,71.2,actual,dbd,165,2.3174157303370784
Eastern Mediterranean,Iran (Islamic Republic of),2007,71.2,actual,dcd,0,0
Eastern Mediterranean,Iran (Islamic Republic of),2007,71.2,actual,total,165,2.3174157303370784
Eastern Mediterranean,Iran (Islamic Republic of),2008,72.2,actual,dbd,203,2.811634349030471
Eastern Mediterranean,Iran (Islamic Republic of),2008,72.2,actual,total,203,2.811634349030471
Eastern Mediterranean,Iran (Islamic Republic of),2009,74.2,actual,dbd,212,2.857142857142857
Eastern Mediterranean,Iran (Islamic Republic of),2009,74.2,actual,dcd,0,0
Eastern Mediterranean,Iran (Islamic Republic of),2009,74.2,actual,total,212,2.857142857142857
Eastern Mediterranean,Iran (Islamic Republic of),2010,75.1,actual,dbd,311,4.141145139813582
Eastern Mediterranean,Iran (Islamic Republic of),2010,75.1,actual,dcd,0,0
Eastern Mediterranean,Iran (Islamic Republic of),2010,75.1,actual,total,311,4.141145139813582
Eastern Mediterranean,Iran (Islamic Republic of),2011,74.8,actual,dbd,430,5.748663101604278
Eastern Mediterranean,Iran (Islamic Republic of),2011,74.8,actual,dcd,0,0
Eastern Mediterranean,Iran (Islamic Republic of),2011,74.8,actual,total,430,5.748663101604278
Eastern Mediterranean,Iran (Islamic Republic of),2011,74.8,utilized,dbd,430,5.748663101604278
Eastern Mediterranean,Iran (Islamic Republic of),2011,74.8,utilized,dcd,0,0
Eastern Mediterranean,Iran (Islamic Republic of),2011,74.8,utilized,total,430,5.748663101604278
Eastern Mediterranean,Iran (Islamic Republic of),2012,75.6,actual,dbd,528,6.984126984126985
Eastern Mediterranean,Iran (Islamic Republic of),2012,75.6,actual,dcd,0,0
Eastern Mediterranean,Iran (Islamic Republic of),2012,75.6,actual,total,528,6.984126984126985
Eastern Mediterranean,Iran (Islamic Republic of),2012,75.6,utilized,dbd,528,6.984126984126985
Eastern Mediterranean,Iran (Islamic Republic of),2012,75.6,utilized,dcd,0,0
Eastern Mediterranean,Iran (Islamic Republic of),2012,75.6,utilized,total,528,6.984126984126985
Eastern Mediterranean,Iran (Islamic Republic of),2013,77.4,actual,dbd,670,8.656330749354005
Eastern Mediterranean,Iran (Islamic Republic of),2013,77.4,actual,dcd,0,0
Eastern Mediterranean,Iran (Islamic Republic of),2013,77.4,actual,total,670,8.656330749354005
Eastern Mediterranean,Iran (Islamic Republic of),2013,77.4,utilized,dbd,670,8.656330749354005
Eastern Mediterranean,Iran (Islamic Republic of),2013,77.4,utilized,dcd,0,0
Eastern Mediterranean,Iran (Islamic Republic of),2013,77.4,utilized,total,670,8.656330749354005
Eastern Mediterranean,Iran (Islamic Republic of),2014,78.5,actual,dbd,659,8.394904458598726
Eastern Mediterranean,Iran (Islamic Republic of),2014,78.5,actual,dcd,0,0
Eastern Mediterranean,Iran (Islamic Republic of),2014,78.5,actual,total,659,8.394904458598726
Eastern Mediterranean,Iran (Islamic Republic of),2015,79.1,actual,dbd,808,10.214917825537295
Eastern Mediterranean,Iran (Islamic Republic of),2015,79.1,actual,dcd,0,0
Eastern Mediterranean,Iran (Islamic Republic of),2015,79.1,actual,total,808,10.214917825537295
Eastern Mediterranean,Iran (Islamic Republic of),2015,79.1,utilized,dbd,0,0
Eastern Mediterranean,Iran (Islamic Republic of),2015,79.1,utilized,dcd,0,0
Eastern Mediterranean,Iran (Islamic Republic of),2015,79.1,utilized,total,0,0
Eastern Mediterranean,Iran (Islamic Republic of),2016,80,actual,dbd,870,10.875
Eastern Mediterranean,Iran (Islamic Republic of),2016,80,actual,dcd,0,0
Eastern Mediterranean,Iran (Islamic Republic of),2016,80,actual,total,870,10.875
Eastern Mediterranean,Iran (Islamic Republic of),2016,80,utilized,dbd,870,10.875
Eastern Mediterranean,Iran (Islamic Republic of),2016,80,utilized,dcd,0,0
Eastern Mediterranean,Iran (Islamic Republic of),2016,80,utilized,total,870,10.875
Eastern Mediterranean,Iran (Islamic Republic of),2017,81.2,actual,dbd,926,11.403940886699507
Eastern Mediterranean,Iran (Islamic Republic of),2017,81.2,actual,dcd,0,0
Eastern Mediterranean,Iran (Islamic Republic of),2017,81.2,actual,total,926,11.403940886699507
Eastern Mediterranean,Iran (Islamic Republic of),2018,82,actual,dbd,923,11.25609756097561
Eastern Mediterranean,Iran (Islamic Republic of),2018,82,actual,dcd,0,0
Eastern Mediterranean,Iran (Islamic Republic of),2018,82,actual,total,923,11.25609756097561
Eastern Mediterranean,Iran (Islamic Republic of),2019,82.8,actual,dbd,1078,13.019323671497585
Eastern Mediterranean,Iran (Islamic Republic of),2019,82.8,actual,dcd,0,0
Eastern Mediterranean,Iran (Islamic Republic of),2019,82.8,actual,total,1078,13.019323671497585
Eastern Mediterranean,Iran (Islamic Republic of),2020,84,actual,dbd,645,7.678571428571429
Eastern Mediterranean,Iran (Islamic Republic of),2020,84,actual,dcd,0,0
Eastern Mediterranean,Iran (Islamic Republic of),2020,84,actual,total,645,7.678571428571429
Eastern Mediterranean,Iran (Islamic Republic of),2021,85,actual,dbd,979,11.51764705882353
Eastern Mediterranean,Iran (Islamic Republic of),2021,85,actual,dcd,0,0
Eastern Mediterranean,Iran (Islamic Republic of),2021,85,actual,total,979,11.51764705882353
Eastern Mediterranean,Iran (Islamic Republic of),2021,85,utilized,dbd,925,10.882352941176471
Eastern Mediterranean,Iran (Islamic Republic of),2021,85,utilized,dcd,0,0
Eastern Mediterranean,Iran (Islamic Republic of),2021,85,utilized,total,925,10.882352941176471
Eastern Mediterranean,Iran (Islamic Republic of),2022,86,actual,dbd,1016,11.813953488372093
Eastern Mediterranean,Iran (Islamic Republic of),2022,86,actual,dcd,0,0
Eastern Mediterranean,Iran (Islamic Republic of),2022,86,actual,total,1016,11.813953488372093
Eastern Mediterranean,Iran (Islamic Republic of),2022,86,utilized,dbd,1000,11.627906976744185
Eastern Mediterranean,Iran (Islamic Republic of),2022,86,utilized,dcd,0,0
Eastern Mediterranean,Iran (Islamic Republic of),2022,86,utilized,total,1000,11.627906976744185
Europe,Ireland,2001,3.8,actual,dbd,68,17.894736842105264
Europe,Ireland,2001,3.8,actual,total,68,17.894736842105264
Europe,Ireland,2002,3.9,actual,dbd,80,20.512820512820515
Europe,Ireland,2002,3.9,actual,total,80,20.512820512820515
Europe,Ireland,2003,4,actual,dbd,80,20
Europe,Ireland,2003,4,actual,total,80,20
Europe,Ireland,2004,4,actual,dbd,86,21.5
Europe,Ireland,2004,4,actual,total,86,21.5
Europe,Ireland,2005,4.1,actual,dbd,71,17.31707317073171
Europe,Ireland,2005,4.1,actual,total,71,17.31707317073171
Europe,Ireland,2006,4.2,actual,total,91,21.666666666666664
Europe,Ireland,2007,4.3,actual,dbd,88,20.46511627906977
Europe,Ireland,2007,4.3,actual,dcd,0,0
Europe,Ireland,2007,4.3,actual,total,88,20.46511627906977
Europe,Ireland,2008,4.4,actual,dbd,81,18.409090909090907
Europe,Ireland,2008,4.4,actual,total,81,18.409090909090907
Europe,Ireland,2009,4.5,actual,dbd,90,20
Europe,Ireland,2009,4.5,actual,dcd,0,0
Europe,Ireland,2009,4.5,actual,total,90,20
Europe,Ireland,2009,4.5,utilized,dbd,86,19.11111111111111
Europe,Ireland,2009,4.5,utilized,dcd,0,0
Europe,Ireland,2010,4.6,actual,dbd,58,12.608695652173914
Europe,Ireland,2010,4.6,actual,dcd,0,0
Europe,Ireland,2010,4.6,actual,total,58,12.608695652173914
Europe,Ireland,2011,4.5,actual,dbd,92,20.444444444444443
Europe,Ireland,2011,4.5,actual,dcd,1,0.2222222222222222
Europe,Ireland,2011,4.5,actual,total,93,20.666666666666668
Europe,Ireland,2012,4.6,actual,dbd,75,16.304347826086957
Europe,Ireland,2012,4.6,actual,dcd,3,0.6521739130434783
Europe,Ireland,2012,4.6,actual,total,78,16.956521739130437
Europe,Ireland,2013,4.6,actual,dbd,80,17.39130434782609
Europe,Ireland,2013,4.6,actual,dcd,6,1.3043478260869565
Europe,Ireland,2013,4.6,actual,total,86,18.695652173913047
